,Nome da Música,link,album,letra,artista
118,La Rue Aux Chansons,/edith-piaf/la-rue-aux-chansons.html,La Môme de Paris,"C’est la rue aux chansons C’est la rue de la joie Où dans toutes les maisons Sans rimes, ni raison L’on chante à pleine voix Dès le lever du jour Tout le monde est heureux Et chacun à son tour Dans le gris des faubourgs Invente le ciel bleu L’on n’y rencontre pas Des amours malheureuses On s’aime, on ne s’aime pas On s’embrasse, on s’en va On chante, et puis voilà Vous, les désenchantés Qui pleurez sans raison Pour apprendre à chanter Venez tous habiter Dans la rue aux chansons  On se serrera Un tout petit peu Y en a pour trois Quand il y en a pour deux Luxe et confort, ça nous est bien égal Pas besoin de ça dans la rue aux cigales  C’est la rue aux chansons C’est la rue de la joie Où dans toutes les maisons Sans rimes, ni raison L’on chante à pleine voix Dès le lever du jour Tout le monde est heureux Et chacun à son tour Dans le gris des faubourgs Invente le ciel bleu L’on n’y rencontre pas Des amours malheureuses On s’aime, on ne s’aime pas On s’embrasse, on s’en va On chante, et puis voilà Vous, les désenchantés Qui pleurez sans raison Pour apprendre à chanter Venez tous habiter Dans la rue aux chansons  On se serrera Un tout petit peu Y en a pour trois Quand il y en a pour deux Luxe et confort, ça nous est bien égal Pas besoin de ça dans la rue aux cigales",Edith Piaf
119,La Valse de L'amour,/edith-piaf/la-valse-de-lamour.html,La Môme de Paris,C’est la valse d’amour Qu’on chante dans les faubourgs C’est la romance Que chacun danse En attendant l’amour Il y a toujours un coeur Qui cherche un autre coeur Alors commence Une romance C’est la valse d’amour  Il habitait juste en face de chez elle Elle habitait juste en face de chez lui Il a pensé: “Oh mon Dieu qu’elle est belle” Elle a pensé: “Il n’y a pas mieux que lui”  C’est la valse d’amour Qu’on chante dans les faubourgs C’est la romance Que chacun danse En attendant l’amour Il y a toujours un coeur Qui cherche un autre coeur Alors commence Une romance C’est la valse d’amour  Il y a toujours un garçon pour une fille Il y a toujours une fille pour un garçon Alors pour peu que la fille soit gentille L’histoire s’arrange d’une tendre façon C’est la valse d’amour Qu’on chante dans les faubourgs C’est la romance Que chacun danse En attendant l’amour Il y a toujours un coeur Qui cherche un autre coeur Alors commence Une romance C’est la valse d’amour,Edith Piaf
120,La Vie En Rose,/edith-piaf/la-vie-en-rose.html,The Very Best of,"Des yeux qui font baisser les miens Un rire qui se perd sur sa bouche Voilà le portrait sans retouche De l'homme auquel j'appartiens  Quand il me prend dans ses bras Il me parle tout bas Je vois la vie en rose  Il me dit des mots d'amour Des mots de tous les jours Et ça me fait quelque chose  Il est entré dans mon cœur Une part de bonheur Dont je connais la cause  C'est lui pour moi, moi pour lui dans la vie Il me l'a dit, l'a juré pour la vie Et dès que je l'aperçois  Alors je sens en moi Mon cœur qui bat Des nuits d'amour à ne plus en finir  Un grand bonheur qui prend sa place Des ennuis, des chagrins, s'effacent Heureux, heureux à en mourir  Quand il me prend dans ses bras Il me parle tout bas Je vois la vie en rose  Il me dit des mots d'amour Des mots de tous les jours Et ça me fait quelque chose  Il est entré dans mon cœur Une part de bonheur Dont je connais la cause  C'est toi pour moi, moi pour toi dans la vie Il me l'a dit, l'a juré pour la vie  Et dès que je t'aperçois Alors je sens dans moi Mon cœur qui bat",Edith Piaf
121,"La Vie, L'amour",/edith-piaf/la-vie-lamour.html,The Very Best of Edith Piaf,"La vie, la vie ça se trouve Dans l’amour L’amour, l’amour ça se perd Dans la vie La vie, la vie ça se donne Par l’amour L’amour, l’amour ça se prend Par envie La vie, la vie ça rêve A l’amour L’amour, l’amour s’éveille A la vie Car la vie, mais c’est l’amour  Oui la vie, c’est l’amour Et l’amour, c’est la vie Pas de vie, sans amour Pas d’amour, sans la vie Notre vie pour l’amour Notre amour pour la vie Mon amour, tu es ma vie  La vie, la vie ça chante Dans l’amour L’amour, l’amour ça crie Dans la vie La vie, la vie nous donne Tout l’amour L’amour, l’amour nous prend Toute la vie La vie, la vie ça meurt Pour l’amour L’amour, l’amour ça vit Pour la vie C’est l’amour Et c’est la vie…",Edith Piaf
122,La Ville Inconnue,/edith-piaf/la-ville-inconnue.html,Milord,"Dans la ville inconnue Je n’aime rien Je prends toujours des rues Qui vont trop loin D’interminables rues Où je me perds Des quais, des avenues Et des boulevards déserts Puis entre deux maisons J’entends le tintamarre D’un long train sur un pont Qui s’en va quelque part  Dans la ville inconnue Soir et matin Comme ce chien perdu Je vais et je reviens Il y a les passants Qui ont l’air de vous fuir Et qui n’ont pas le temps De vous faire un sourire  Dans la ville inconnue Quand vient la nuit J’ai peur des murs tout nus Des murs tout gris J’ai peur de cet hôtel Au lit trop froid Et du matin cruel Qui me réveillera Car je voudrais dormir Dormir même le jour Avec mes souvenirs Mes souvenirs d’amour  Dans la ville inconnue Je pense à toi Mais toi, te souviens-tu Encore un peu de moi?...",Edith Piaf
123,Le Ballet Des Coeurs,/edith-piaf/le-ballet-des-coeurs.html,,"Dans un coin de la ville Y a un coeur bien tranquille Qui se balance, qui se balance A l’autre bout de la cité Y a un coeur isolé Qui s’avance, qui s’avance Ces deux coeurs, on dirait Deux danseurs d’un ballet Qui s’élancent, qui s’élancent Ils s’approchent, ils s’écartent Ils se croisent, ils repartent Et ils dansent!  Mais un jour Sur la pointe des pieds apparaît Et glissant comme sur du velours Le plus grand des maîtres de ballet C’est l’amour! C’est l’amour! C’est l’amour!...  Et l’amour réunit Les deux coeurs épanouis Qui s’élancent, qui s’élancent Moulinets, battements Pas de deux tout le temps Comme ils dansent! Comme ils dansent! Les sourires et les joies Tambourinent chaque fois En cadence, en cadence Déchaînés, passionnés Martelés, affaissés Ils s’avancent…  C’est alors qu’un troisième Apparaît, et de même Il s’avance, il s’avance… On l’appelle “joli coeur” Il sépare les deux coeurs En silence… en silence… Grand écart et défi Volte-face, jalousie Qui commence, qui commence Et puis tout recommence Y a deux coeurs qui s’élancent Dans la danse…  Possession, impatience… Un coeur tué, piétiné... Et puis tout recommence Y a deux coeurs qui s’élancent Dans la danse…",Edith Piaf
124,Le Billard électrique,/edith-piaf/le-billard-electrique.html,Les Amants de Teruel 1962,"“Pas la peine de suivre l’aiguille” Dit le patron du bar, “Ça n’avance à rien Elle est en retard! Va jouer aux billes Ça passe le temps et ça fait du bien...”  Il met ses vingt balles dans la mécanique Un déclic! Les billes sautent au garde-à-vous! La première bondit comme une hystérique Ça cavale, ça sonne, ça s’allume partout! Ding! Ding! Ça crépite comme une mitraillette Ding! Un oeil fait “tilt”... Ding! Une bouche fleurit! Une pin-up s’éclaire des pieds à la tête Au fond de la vitrine en verre dépoli. Cent mille! C’est le ballet des nombres magiques! Deux cent! Re-ding-ding!! La bille n’écoute pas… Elle baisse dans le couloir comme prise de panique Zut! Raté!... Huit heures… Elle ne viendra pas…  “A quoi sert de guetter la porte?” Dit le patron du bar, “Faut pas s’énerver Vous êtes beau gosse Elle, elle est pas morte! Une de perdue, dix de retrouvées...”  Il remet vingt balles dans la mécanique De ses doigts crispés, il tend le ressort. La bille sème partout des flashes électriques Pas autant, pourtant, Que ‘y en a dans son corps… Ah! La sacrée garce! Elle ira quand même… Re-ding! Ding! Ça y est! Dans le trou des cinq cent!!! Une partie à l’oeil, il comprend le système Et ding! Et re-ding!! Ça devient angoissant… Ding! Ding! Il s’agrippe, il secoue, il cogne… Ding! Comme si c’était… “Holà! Faudrait voir...! Il va tout casser”, dit le patron qui rogne Zut! Le jeu s’éteint!... Neuf heures… Plus d’espoir… Il s’excuse, il s’en va livide, Les nerfs détendus, mais le coeur si gros. “Il va jouer ailleurs” Dit le patron candide “Il va jouer ailleurs, ou bien se foutre à l’eau...”  Ding! Cent mille! Ding! Ding! Deux cent mille! Trois cent! Quatre cent! Cinq cent mille! Ding! Ding! Ding! Re-ding! Ding! Ding!... Tilt!!!",Edith Piaf
125,Le Bleu de Tes Yeux,/edith-piaf/le-bleu-de-tes-yeux.html,,"Lorsque je lève les yeux Je rencontre le ciel Et je me dis : ""Mon Dieu Mais c'est sensationnel Tant de bleu"" Lorsque je lève les yeux Je rencontre tes yeux Et je me dis : ""Mon Dieu C'est vraiment merveilleux Tant de bleu""  Plus bleu que le bleu de tes yeux Je ne vois rien de mieux Même le bleu des cieux Plus blond que tes cheveux dorés Ne peut s'imaginer Même le blond des blés Plus pur que ton souffle si doux Le vent, même au mois d'août Ne peut être plus doux Plus fort que mon amour pour toi La mer, même en furie Ne s'en approche pas Plus bleu que le bleu de tes yeux Je ne vois rien de mieux Même le bleu des cieux  Si un jour tu devais t'en aller Et me quitter Mon destin changerait tout à-coup Du tout au tout  Plus gris que le gris de ma vie Rien ne serait plus gris Pas même un ciel de pluie Plus noir que le noir de mon c",Edith Piaf
126,Le Bruit Des Villes,/edith-piaf/le-bruit-des-villes.html,,"Bam! Bam! Voilà la vie Bam! Bam! En batterie Bam! Bam! En furie Voilà la vie qui me fait peur! Bam! Bam! Le tapage Bam! Bam! De l’orage Bam! Bam! Qui soulage Le grand ciel en chaleur… Bam! Bam! De l’usine Bam! Bam! De la mine Bam! Bam! Tambourinent Les marteaux du labeur. Bam! Bam! Dans les soutes Bam! Bam! Sur les routes Bam! Bam! Je l’écoute Ce Bam-Bam de malheur!  Entre tes bras, dans le calme des nuits, J’ai tant besoin d’oublier tout ce bruit! Délivre-moi de l’enfer de cette vie… Fais-moi mon coin de paradis…  Bam! Bam! Qui s’entête Bam! Bam! Dans ma tête Bam! Bam! Ça tempête Crève le mur du bonheur. Bam! Bam! Ça percute Bam! Bam! Ça chahute Bam! Bam! Ça culbute Tout ce que j’ai dans mon coeur. Bam! Bam! J’ai beau faire Bam! Bam! Et me taire Bam! Bam! Sa colère Roule un bruit de tambour! Bam! Bam! Et je sombre Bam! Bam! Parmi l’ombre Bam! Bam! Des décombres Sauve-moi mon amour…  Bam! Bam! Bam! Bam! Bam! Bam!",Edith Piaf
127,Le Brun Et Le Blond,/edith-piaf/le-brun-et-le-blond.html,1935-1942 / 1936-1945,"Dans ma p'tite vie y a deux garçons Y en a un brun et puis un blond Qui m'aiment tous deux à leur manière Le brun a l'air triste et sérieux Et le blond rit de tous ses yeux J'crois bien qu'c'est l'brun que je préfère Il est plus jeune, il est plus beau Il a une belle couleur de peau Un coeur tout pur, plein d'choses toutes belles  Oui mais le blond n'a qu'à s'amener Avec son air de rigoler C'est pour lui qu'j'ai envie d'être belle Le brun me parle très gravement De son amour, de ses tourments Avec une belle voix qui chante Il dit qu'il se tuerait sûrement Si je ne l'aimais pas tout l'temps Ou si un jour j'étais méchante Ca m'impressionne, ça m'fait tout drôle C'est vraiment lui qui a l'beau rôle Y a pas à dire, c'est lui qui m'aime  Quand j'parle au blond d'se suicider Y m'dit ""Non, tu veux rigoler ?"" Mais j'aime bien l'embrasser quand même Ca s'est passé en plein mois d'août On n'y a rien compris du tout Il était v'nu boire de la bière Quand il a eu vidé son bock On a entendu un p'tit ""toc"" Ah, la patronne était pas fière ! Il était là, tranquille comme tout Avec au front un tout p'tit trou Mon Dieu, que cette histoire est bête  C'était mon blond qui était parti En m'laissant un p'tit mot écrit ""J'ai assez ri. Salut p'tite tête"".",Edith Piaf
128,Le ça Ira,/edith-piaf/le-ca-ira.html,De l' Accordéoniste à Milord,"REFRAIN: Ah! Ça ira! Ça ira! Ça ira! Les aristocrates à la lanterne Ah! Ça ira! Ça ira! Ça ira! Les aristocrates, on les pendra!  Trois cents ans qu'ils nous promettent Qu'on va nous accorder du pain. Voilà trois cents ans qu'ils donnent des fêtes Et qu'ils entretiennent dans catins! Voilà trois cents ans qu'on nous écrase Assez de mensonges et de phrases! On ne veut plus mourir de faim!!!  REFRAIN  Voilà trois cents ans qu'ils font la guerre Au son des fifres et des tambours En nous laissant crever de misère. Ça ne pouvait pas durer toujours... Voilà trois cent ans qu'ils prennent nos hommes Qu'ils nous traitent comme des bêtes de somme. Ça ne pouvait pas durer toujours!  REFRAIN  Le châtiment pour vous s'apprête Car le peuple reprend ses droits. Vous vous êtes bien payé nos têtes, C'en est fini, messieurs les rois! Il faut plus compter sur les nôtres: On va s'offrir maintenant les vôtres, Car c'est nous qui faisons la loi!...  REFRAIN",Edith Piaf
129,Le Chacal,/edith-piaf/le-chacal.html,1935-1942 / 1936-1945,"On l’avait surnommé le Chacal C’était un type phénoménal Un grand, aux épaules magnifiques L’air d’un sauvagage, un peu crâneur Il avait décroché mon coeur Comme ça d’un sourire ironique Le soir, à l’heure de l’apéro Il s’amenait dans notre bistro Toujours tout seul, sans un copain En fredonnant un drôle de refrain  Pan Pan l’Arbi… C’est le Chacal qu’est par ici Y se mettait au bout du comptoir Le regard lointain comme sans rien voir J’attendais toujours qu’il me cause Qu’y remue un peu qu’y fasse quelque chose Mais il restait indifférent Et sifflotait entre ses dents: Pan Pan l’Arbi… C’est le Chacal qu’est par ici.  Personne connaissait son boulot, Et on parlait derrière son dos, On disait: “Qu’est ce qu’y manigance?” Les hommes le regardaient par en dessous, Les femmes lui faisaient les yeux doux Parfois y’avait de grands silences, La peur montait dans les cerveaux “C’est peut-être un flic, ce gars costaud?” Mais lui souriait avec dédain Et leur crachait toujours son refrain.  Pan Pan l’Arbi, C’est le Chacal qu’est par ici. Les mains dans les poches du veston Y semblait dire: “Venez-y donc!” J’attendais toujours qu’il leur cause, Qu’y remue un peu, qu’y fasse quelque chose. Mais il restait indifférent Et sifflotait entre ses dents: Pan Pan l’Arbi, C’est le Chacal qu’est par ici.  Et puis un soir qu’il faisait très chaud, Que les nerfs étaient à fleur de peau Et que ça sentait partout l’orage Comme il gueulait son sacré refrain Un homme sur lui leva la main, Alors il bondit pris de rage. Il s’est battu sans dire un mot Mais eux les lâches, ils étaient trop… Et tout d’un coup, je l’ai vu tomber… Alors seulement il m’a parlé:  Pan Pan l’Arbi, Les salauds qu’est ce qu’ils m’ont mis Et puis il a fermé ses yeux En soupirant: Ça vaut peut-être mieux Moi, j’avais froid, comme de la fièvre, Mais j’ai voulu goûter ses lèvres Au moins une fois, car je l’aimais! On a jamais su ce qu’il cherchait Pan Pan l’Arbi, Plus de Chacal… C’était fini…",Edith Piaf
130,Le Chant D'amour,/edith-piaf/le-chant-damour.html,L'Immortelle,"Si vous voulez bien écouter Je vais chanter un chant d’amour Un chant d’amour banal à souhait Pour deux amants qui s’adoraient Si vous me laissez raconter L’histoire d’amour belle à rêver Alors, laissez-moi chanter…  Si vous me laissez raconter Je vais pleurer leur chant d’amour Car hélas on a séparé Nos deux amants, nos fous d’amour Ils en sont morts d’un même chagrin Je ne peux chanter le chagrin Alors, laissez-moi pleurer…  Oui, mais ceux qui se sont aimés Vraiment aimés, aimés d’amour Ils se retrouveront un jour Là dans le temps, et pour toujours Et je suis sûre que maintenant Ils sont ensembles nos amants Alors, laissez-moi chanter…  La-la-la… La-la… Alors, laissez-moi chanter…",Edith Piaf
131,Le Chant Du Pirate,/edith-piaf/le-chant-du-pirate.html,Une Vie em Chansons,"Marchant par-dessus les tempêtes Courant dans la vague et le vent Chassant les blanches goélettes C’est nous ça, les gaillards d’avant C’est nous qui sommes les corsaires Brigands tout comme étaient nos pères  REFRAIN: Ho-hisse et Ho! Miséricorde! Pour nous tenir au bout d’une corde Faudra d’abord nous attraper Faudra d’abord nous aborder… Ho-hisse-ho! Pavillon noir! Ho-hisse-ho! Pavillon haut! Tant que le vent pousse la frégate Y a du bon temps pour les pirates Tant que la mer est par-dessous C’est le corsaire qui tient le bon bout! Ho-hisse-ho! Pavillon noir! Ho-hisse-ho! Pavillon haut!  Tant pis pour les yeux de ta mère Tant pis pour la reine et le roi Tant mieux si tu deviens corsaire Jésus était un hors-la-loi Viens donc fréquenter les étoiles Dormir dans le ventre des voiles  REFRAIN",Edith Piaf
132,Le Chasseur de L'hôtel,/edith-piaf/le-chasseur-de-lhotel.html,,"Le chasseur de l'hôtel Aime d'un amour pauvre Une certaine mademoiselle Couverte de bijoux  Elle habite au numéro vingt Une chambre avec salle de bains Et traîne avec un petit chien, Un amant qui ne lui sert à rien Et puis des tas d'admirateurs Qui lui envoient chaque jour des fleurs Des fleurs que porte le chasseur Et ça lui fait bien mal au coeur  Le chasseur de l'hôtel Quand il rentre chez lui Rêve à sa demoiselle Pendant toute la nuit  Le chasseur de l'hôtel Qui n'a pas quatre sous Est, c'est bien naturel, Quatre fois plus jaloux  Il n'en peut plus de voir toujours Ces inutiles singer l'amour Et un soir qu'il avait ses nerfs Il a sorti son revolver Mais l'autre a tiré le premier A preuve qu'il fallait s'en méfier Surtout que par dessus l'marché La brute, il avait bien visé  Le chasseur de l'hôtel N'eut qu'à fermer les yeux Pour arriver au ciel Où vont les malheureux  Le chasseur de l'hôtel Par les chemins du ciel Cherchait sa demoiselle Et s'ennuyait sans elle  Or, un jour plein de merveilleux Le pauvre n'en crut pas ses yeux Car sa demoiselle était là Sur un nuage de gala Et même, elle semblait lui sourire Car maint'nant elle savait sourire Y a pas à dire, y a un bon Dieu Un bon Dieu pour les amoureux  Le chasseur de l'hôtel La serra dans ses bras En remerciant le ciel Et puis, se réveilla.",Edith Piaf
133,Le Chemin Des Forains,/edith-piaf/le-chemin-des-forains.html,Ses Plus Grands Succes,"Ils ont troué la nuit D’un éclair de paillettes d’argent Ils vont tuer l’ennui Pour un soir dans la tête des gens A danser sur un fil, à marcher sur les mains Ils vont faire des tours à se briser les reins Les forains…  Une musique en plein vent Un petit singe savant Qui croque une noisette en rêvant Sur l’épaule d’un vieux musicien Qui lui, ne rêve de rien.  Ils ont troué la nuit D’un grand rire entremêlé de pleurs Ils ont tué l’ennui Par l’écho de leur propre douleur Ils ont pris la monnaie dans le creux de leurs mains Ils ont plié bagages et repris leur chemin Les forains…  Leurs gestes d’enfants joyeux Et leurs habits merveilleux Pour toujours sont gravés dans les yeux Des badauds d’un village endormi Qui va rêver cette nuit  Va rêver cette nuit D’un éclair de paillettes d’argent Qui vient tuer l’ennui Dans le coeur et la tête des gens Mais l’ombre se referme au détour du chemin Et Dieu seul peut savoir où ils seront demain Les forains… Qui s’en vont dans la nuit…",Edith Piaf
134,Le Chevalier de Paris,/edith-piaf/le-chevalier-de-paris.html,La Môme de Paris,"(Ah! Les pommiers doux)  Le grand chevalier du coeur de Paris Se rappelait plus du goût des prairies. Il faisait la guerre avec ses amis Dedans la fumée, Dedans les métros, Dedans les pavés, Dedans les bistrots. Il ne savait pas qu’il en était saoul. Il ne savait pas qu’il dormait debout. Paris le tenait par la peau du cou.  REFRAIN: Ah! Les pommiers doux, Rondes et ritournelles. J’ai pas peur des loups, Chantonnait la belle. Ils ne sont pas méchants Avec les enfants Qu’ont le coeur fidèle Et les genoux blancs…  Sous un pommier doux, il l’a retrouvée, Croisant le soleil avec la rosée. Vivent les chansons pour les Bien-aimées. Je me souviens d’elle au sang de velours. Elle avait des mains qui parlaient d’amour Et tressait l’argile avec les nuages Et pressait le vent contre son visage Pour en exprimer l’huile des voyages.  REFRAIN  “Adieu mon Paris”, dit le chevalier. “J’ai dormi cent ans, debout sans manger Les pommes d’argent de mes doux pommiers.” Alors le village a crié si fort Que toutes les filles ont couru dehors Mais le chevalier n’a salué qu’elle Au sang de velours, au coeur tant fidèle, Chevalier fera la guerre en dentelles.  REFRAIN",Edith Piaf
135,Le Ciel Est Fermé,/edith-piaf/le-ciel-est-ferme.html,,"Fatigué des gens de la terre, Le Bon Dieu, qui est surmené, Réfléchit entre deux mystères, Et décida de démissionner. Il éteignit quelques étoiles, Ferma le ciel de haut en bas, Et d’un nuage, fit une voile Qui prit le vent et qui l’emporta.  Et voilà le soleil de travers… Tous les hommes qui marchent la tête en bas… Et la terre qui s’enroule à l’envers… Et la mer qui s’embête et s’en va… Mais les prières… Les prières continuent à monter Car tous les hommes… Tous les hommes continuent à prier…  Et c’est là qu’elles sont embêtées, Les prières qui n’ont rien demandé... Et c’est là qu’on les voit faire la queue, Les prières qui attendent le Bon Dieu… Alors, comme elles n’ont rien à faire Les prières, Elles se font des confidences: - Vous venez pourquoi, vous? - Moi, je viens de la part d’un dénommé Roméo, et d’une certaine Juliette… - Qu’est-ce qu’on leur fait comme ennuis, sur cette terre? On veut pas les laisser s’aimer tranquilles? Pas commode d’arranger leur histoire… Et vous? - Moi, pour un gars qu’a de gros ennuis avec son percepteur… Je vois d’ailleurs pas ce que je peux faire pour lui! Mpfff!... Enfin… - Et vous? - Moi, secret professionnel! - Et vous, là-bas? - Moi, Hah! Je viens de la part d’un fou! Enfin, d’un poète… C’est la même chose! D’abord, ce qu’il demande avec la terre, c’est impossible! Et puis, prêcher la bonté, ça fait démodé... - Racontez-nous! C’est peut-être drôle?! - Si vous voulez! De toutes façons, ça changera jamais rien! Alors, voilà:  “Je sais bien que je vous dérange, Mais voilà: j’ai besoin de vous! S’il vous plaît, prêtez-moi des anges! Il en faudrait un petit peu partout… Pour le soleil… un par personne! Et pour l’amour… Oh! S’il vous plaît! Tout plein d’amour aux mains des hommes Pour qu’ils en fassent de grand bouquets...”  Et voilà le Bon Dieu revenu. Le tonnerre a perdu son emploi. Le soleil est passé par-dessus Et voilà que la terre marche droit. Ouvre les portes, Que l’on porte Le soleil dans les blés, Que la terre, Toute la terre Tourne enfin sans trembler Et l’amour a poussé dans les champs Et les hommes le cueillaient en chantant. Les amants ne mourraient plus jamais C’est pour ça que tout le monde s’aimait…  Quel dommage pour les filles, les garçons Que tout ça ne soit qu’une chanson…",Edith Piaf
136,Le Contrebandier,/edith-piaf/le-contrebandier.html,,"Il était né sur la frontière, Là-haut dans le Nord où c'qu'y a du vent. Contrebandier tout comme son père, Il avait la fraud' dans le sang. Il attendait les nuits sans lune - Quand il fait sombre, on passe bien mieux. - Pour s'faufiler par les grandes dunes Où l'vent de la mer nous pique les yeux.  Ohé, la douane ! Ohé, les gabelous ! Lâchez tous les chiens Et puis planquez-vous Au fond de vos cabanes. Regardez sur la dune L'homme qui passe là-bas. Il est pourtant seul Mais vous n'l'aurez pas. Il s'fout d'la douane Au fond de vos cabanes, Allez, planquez-vous Et lâchez les chiens. Ohé, les gabelous ! Ohé, la douane !  Quand il avait rien d'autre à faire, Les nuits où qu'il faisait trop clair, Il changeait les poteaux frontières Et foutait le monde à l'envers Ou bien, d'autres fois, en plein passage, Quand il avait bu un bon coup, Il poussait de vrais cris sauvages Et v'là qu'je passe dépêchez-vous.  Ohé, la douane ! Ohé, les gabelous ! Lâchez tous les chiens Et puis planquez-vous Au fond de vos cabanes. Regardez sur la dune L'homme qui passe là-bas. C'est moi, moi tout seul, Mais vous n'm'aurez pas. J'me fous d'la douane Au fond de vos cabanes. Allez, planquez-vous Et lâchez les chiens. Ohé, les gabelous ! Ohé, la douane !  Il pouvait pas s'mettre dans la tête Qu'la loi des hommes, c'est très sérieux. C'était comme une sorte de poète Et ces types-là, c'est dangereux. Alors une nuit qu'y avait d'la lune, Qu'y baladait pour son plaisir, Ils l'ont étendu sur la dune A coup d'fusil pour en finir.  Ohé, la douane ! Ohé, les gabelous ! Planquez tous vos chiens Et puis amenez-vous. Du fond de vos cabanes, C'est d'la belle ouvrage, Seulement, ce soir, Ce n'était qu'un homme. Il travaillait pas. T'entends, la douane ? Alors, fallait pas... Et puis planquez-vous Au fond de vos cabanes. Ohé, les gabelous ! Ohé, la douane !",Edith Piaf
137,Le Diable de La Bastille,/edith-piaf/le-diable-de-la-bastille.html,L'Immortelle,"C’est incroyable mais vrai Invraisemblable mais vrai C’est le diable qui dansait Au quatorze juillet Place de la Bastille C’est incroyable mais vrai Invraisemblable mais vrai Il savait bien le malin Qu’il tenait dans ses mains Le destin d’une fille Car il est joli garçon Il connaît bien la chanson A la flamme des lampions Au son de l’accordéon Il est méconnaissable Et la fille n’a rien vu Elle ne l’a pas reconnu Tourbillonnant dans ses bras Elle trouvait ce soir-là Que c’était formidable  A dix-huit ans on a le droit De se tromper à ce point-là Tant le démon a l’air si bon On peut l’aimer sans se damner  C’est incroyable mais vrai Invraisemblable mais vrai C’est le diable qui dansait Au quatorze juillet Place de la Bastille C’est incroyable mais vrai Invraisemblable mais vrai Il savait bien le malin Qu’il tenait dans ses mains Le destin d’une fille Vraiment il se régalait Il rigolait, rigolait Puisque la vie était belle Elle trouvait naturel Qu’il ait envie de rire Elle s’est abandonnée C’était vraiment bon marché C’était vraiment trop facile Une âme aussi docile Y avait pas de quoi rire  C’est incroyable mais vrai C’est le diable qui dansait C’est le diable qui riait C’est le diable que j’aimais Le diable que j’aimais Le diable que j’aimais Le diable que j’aimais…",Edith Piaf
138,Le Disque Usé,/edith-piaf/le-disque-use.html,,"Impasse de la gouttière, Dans la ruelle aux matelots, Où n’entre pas la lumière, Y a un vilain caboulot. La figure triste et pâle Une servante aux yeux bleus Rêve aux plus belles escales Et à des ciels merveilleux. Chaque sifflet des bateaux Lui dit: “Ton attente est vaine” Mais dans un coin un phono Chante sa vieille rengaine.  Tant qu‘y’a de la vie y’a de l’espoir Vos désirs, vos rêves Seront exaucés un soir Avant que votre vie s’achève Le bonheur viendra vous voir Il faut l’attendre sans trêve Chassez les papillons noirs Tant qu‘y’a de la vie y’a de l’espoir.  Il était beau comme un ange, Des cheveux blonds comme le miel, Son regard était étrange, Plus bleu que le bleu du ciel. Il appela la servante Et lui dit: “Je te cherchais” Elle répondit, tremblante: “Y’a longtemps que j’attendais.” Il l’a serrée dans ses bras, “Quand je serai capitaine...” Et le vieux disque, tout bas, Chante sa vieille rengaine.  Tant qu‘y’a de la vie y’a de l’espoir Vos désirs, vos rêves Seront exaucés un soir Avant que votre vie s’achève Le bonheur viendra vous voir Il faut l’attendre sans trêve Chassez les papillons noirs Tant qu‘y’a de la vie, y’a de l’espoir.  Impasse de la gouttière, Dans la ruelle aux matelots, Où n’entre pas la lumière, Y’a un vilain caboulot. Elle attend, fière et hautaine, Elle attend, depuis vingt ans, Elle attend son capitaine, Et son regard est confiant. Chaque sifflet des bateaux Lui dit: “Ton attente est vaine” Mais elle écoute le phono Raclant sa vieille rengaine.  Tant qu‘y’a de la vie y’a de l’esp… Y’a de l’esp… Y’a de l’esp… Vos désirs, vos rêves Seront exaucés un soir Avant que votre vie s’achève Le bonheur viendra vous voir Il faut l’attendre sans trêve Chassez les papillons noirs. Tant qu‘y’a de la vie y’a de l’esp… Tant qu‘y’a de la vie y’a de l’esp… Tant qu‘y’a de la vie y’a de l’esp…",Edith Piaf
139,Le Droit D'aimer,/edith-piaf/le-droit-daimer.html,A L'Olympia 1962,"Qu’ils se lèvent ou qu’ils meurent Ces soleils rouges ou gris Et que tournent les heures Et que passe la vie A la face des hommes Au mépris de leurs lois Jamais rien ni personne M’empêchera d’aimer. J’en ai le droit d’aimer J’en ai le droit A la face des hommes Au mépris de leurs lois Jamais rien ni personne M’empêchera d’aimer.  A souhaiter des noces Comme celles des gosses En âge de l’amour Je l’ai voulu ce droit! Par des matins d’ivresse Et des nuits de détresse, Luttant pour cet amour, Je l’ai conquis ce droit! Par la peur de tout perdre Au risque de me perdre Pour que vive l’amour Je l’ai payé ce droit!  Bien que le temps n’efface Ni les deuils ni les joies Quoi qu’on dise ou qu’on fasse Tant que mon coeur battra Quelle que soit la couronne Les épines ou la croix Jamais rien ni personne M’empêchera d’aimer… J’en ai le droit d’aimer J’en ai le droit… A la face des hommes, Au mépris de leurs lois, Jamais rien ni personne M’empêchera d’aimer… De t’aimer… D’être aimée… D’être aimée…",Edith Piaf
